iteration,loss,q_mean,td_error,action_entropy,reward,avg_reward,global_reward,avg_global_reward,eps
2299,0.4843766391277313,16.7718563079834,0.02005658019334078,1.618589162826538,-0.7976146936416626,-0.7197529554367066,-1.4927459955215454,-1.021129274368286,tensor(0.1002)
2300,0.48605508357286453,16.638779640197754,-0.033705467358231544,1.5586219727993011,-0.6114276647567749,-0.7168235003948211,0.7574687004089355,-0.8850386619567872,tensor(0.1001)
2301,0.45944632589817047,16.672078132629395,0.032645140774548054,2.0677390694618225,-0.7297966480255127,-0.7185933709144592,-0.4065781235694885,-0.8639335811138154,tensor(0.1000)
2302,0.47798575460910797,16.512513160705566,-0.025264584459364414,2.10457044839859,-0.7371240258216858,-0.7164630889892578,-0.4560820162296295,-0.8345472544431687,tensor(0.1000)
2303,0.42761386930942535,16.456128120422363,-0.014634245540946722,1.9114213287830353,-0.6462235450744629,-0.7082648813724518,-0.4345547556877136,-0.7706507831811905,tensor(0.1000)
2304,0.4862462282180786,16.589457988739014,-0.054191432893276215,1.3861498832702637,-0.6617715358734131,-0.7074647009372711,-0.19909384846687317,-0.7018527448177337,tensor(0.1000)
2305,0.45418744534254074,16.8563232421875,0.07231612224131823,1.3251688182353973,-0.5490733981132507,-0.6945507645606994,0.3011093735694885,-0.5606007933616638,tensor(0.1000)
2306,0.47869427502155304,16.617351531982422,-0.11815539188683033,1.5211244225502014,-0.5417962074279785,-0.6815779864788055,-0.007906213402748108,-0.46459961086511614,tensor(0.1000)
2307,0.4360930174589157,16.75612735748291,0.038471915759146214,1.5583600401878357,-0.6948320865631104,-0.6670773208141327,-0.7289882898330688,-0.37809219509363173,tensor(0.1000)
2308,0.4144601374864578,16.673439502716064,-0.03877794975414872,1.3062503337860107,-0.7570670247077942,-0.6726726830005646,-0.34303128719329834,-0.3010402455925941,tensor(0.1000)
2309,0.3991696685552597,16.680264472961426,0.03228836786001921,1.036477580666542,-0.7797926664352417,-0.6708904802799225,-1.1981172561645508,-0.27157737165689466,tensor(0.1000)
2310,0.43588318675756454,16.49774932861328,0.025032261852174997,0.9753117114305496,-0.5742526650428772,-0.6671729803085327,0.17163671553134918,-0.33016057014465333,tensor(0.1000)
2311,0.46753302216529846,16.544102430343628,-0.03686573915183544,0.8826573044061661,-0.672307014465332,-0.6614240169525146,-0.5014882683753967,-0.33965158462524414,tensor(0.1000)
2312,0.4610328748822212,16.548511028289795,0.0018815025687217712,0.8134379684925079,-0.6267779469490051,-0.6503894090652466,-0.194890558719635,-0.3135324388742447,tensor(0.1000)
2313,0.39281658083200455,16.66091775894165,-0.02094921935349703,0.7935668677091599,-0.770263135433197,-0.66279336810112,-1.2952383756637573,-0.39960080087184907,tensor(0.1000)
2314,0.3939446732401848,16.562699794769287,-0.016172736883163452,0.88221575319767,-0.697722852230072,-0.6663884997367859,-0.7646562457084656,-0.4561570405960083,tensor(0.1000)
2315,0.44783249497413635,16.79491424560547,-0.0025821803137660027,1.8318143784999847,-0.6746193170547485,-0.6789430916309357,-0.9437148571014404,-0.5806394636631012,tensor(0.1000)
2316,0.47110744565725327,16.456295013427734,0.04258223995566368,1.9091797471046448,-0.5221973061561584,-0.6769832015037537,-0.26793360710144043,-0.6066422030329705,tensor(0.1000)
2317,0.458220474421978,16.339519500732422,0.005061111878603697,1.4673878848552704,-0.6476256251335144,-0.672262555360794,-0.48555469512939453,-0.582298843562603,tensor(0.1000)
2318,0.4490227848291397,16.63538360595703,0.007454698905348778,1.5811728239059448,-0.7973078489303589,-0.6762866377830505,-1.3133320808410645,-0.6793289229273796,tensor(0.1000)
2319,0.4984336569905281,16.461102962493896,-0.06077548488974571,1.5418697893619537,-0.8042116165161133,-0.6787285327911377,-0.6544219255447388,-0.6249593898653985,tensor(0.1000)
2320,0.48643752187490463,16.437472343444824,0.03583435621112585,1.4517179429531097,-0.5771570205688477,-0.6790189683437348,-0.48250386118888855,-0.6903734475374221,tensor(0.1000)
2321,0.46823541074991226,16.260645866394043,-0.022391116712242365,1.3914890587329865,-0.6409472227096558,-0.6758829891681671,-0.10154689848423004,-0.6503793105483056,tensor(0.1000)
2322,0.4143211096525192,16.174559831619263,0.0467472430318594,1.3854697942733765,-0.5443942546844482,-0.6676446199417114,-0.09878911077976227,-0.6407691657543182,tensor(0.1000)
2323,0.46421853452920914,16.367507457733154,-0.03357402887195349,1.5700581967830658,-0.6677943468093872,-0.6573977410793305,-0.06279689073562622,-0.5175250172615051,tensor(0.1000)
2324,0.5057918280363083,16.11345624923706,0.021926633082330227,1.6751942038536072,-0.5161291360855103,-0.6392383694648742,-0.3983592987060547,-0.48089532256126405,tensor(0.1000)
2325,0.44353970140218735,15.777847290039062,-0.07861165888607502,1.7022180259227753,-0.6564087867736816,-0.6374173164367676,-0.5385781526565552,-0.4403816521167755,tensor(0.1000)
2326,0.4637537896633148,15.72690224647522,-0.03935001417994499,1.5211814641952515,-0.5413056015968323,-0.639328145980835,0.12094138562679291,-0.4014941528439522,tensor(0.1000)
2327,0.49390171468257904,15.92521858215332,-0.035448660142719746,1.2768659591674805,-0.5288066267967224,-0.6274462461471557,-0.09139455854892731,-0.3620781391859055,tensor(0.1000)
2328,0.4459204450249672,15.817423582077026,0.0017361277714371681,1.0154911279678345,-0.5705471634864807,-0.604770177602768,-0.36986321210861206,-0.2677312523126602,tensor(0.1000)
2329,0.46002913266420364,15.772173166275024,0.0004618726670742035,0.5648293942213058,-0.571041464805603,-0.581453162431717,-0.07777344435453415,-0.21006640419363976,tensor(0.1000)
2330,0.43219826370477676,15.859870433807373,0.02780362218618393,1.0094610154628754,-0.5300459265708923,-0.5767420530319214,0.0007265433669090271,-0.16174336373806,tensor(0.1000)
2331,0.4457147791981697,15.806035995483398,0.010168515611439943,1.5080461204051971,-0.5487260818481445,-0.5675199389457702,0.12616793811321259,-0.13897188007831573,tensor(0.1000)
2332,0.4804720878601074,15.83109974861145,-0.015766797587275505,1.4069485366344452,-0.5803004503250122,-0.5711105585098266,0.05114062502980232,-0.12397890649735928,tensor(0.1000)
2333,0.44874270260334015,15.48225712776184,-0.03137038741260767,1.3620461225509644,-0.5951400399208069,-0.5638451278209686,0.18508592247962952,-0.0991906251758337,tensor(0.1000)
2334,0.4718080163002014,15.824044227600098,0.01816432923078537,1.2429277002811432,-0.5750154256820679,-0.5697337567806244,0.7173241376876831,0.012377718463540077,tensor(0.1000)
2335,0.5228654444217682,16.00592827796936,-0.06396676041185856,1.546019822359085,-0.5503376126289368,-0.5591266393661499,-0.5686913728713989,0.009366396442055702,tensor(0.1000)
2336,0.48439231514930725,15.989557266235352,-0.019317857921123505,1.4321452379226685,-0.555679440498352,-0.5605640232563018,0.4997304081916809,0.047245298698544505,tensor(0.1000)
2337,0.44778629392385483,15.870592594146729,-0.06764276791363955,1.335674911737442,-0.7473595142364502,-0.5824193120002746,-0.3943749666213989,0.016947257891297342,tensor(0.1000)
2338,0.494334913790226,15.882909536361694,-0.0029553696513175964,1.4070387482643127,-0.669758677482605,-0.5923404633998871,-0.5343983769416809,0.0004937414079904557,tensor(0.1000)
2339,0.4684867858886719,16.155633687973022,0.07865924015641212,1.293491154909134,-0.6078029274940491,-0.5960166096687317,-0.7517343163490295,-0.06690234579145908,tensor(0.1000)
2340,0.48151078075170517,16.004785776138306,-0.2451101914048195,1.5262457430362701,-0.6406810879707336,-0.6070801258087158,-0.3783319890499115,-0.10480819903314113,tensor(0.1000)
2341,0.5128490030765533,16.267499446868896,0.22439585626125336,1.6494217216968536,-0.5315015912055969,-0.6053576767444611,-0.39952343702316284,-0.15737733654677868,tensor(0.1000)
2342,0.4698774889111519,16.101507663726807,-0.06329340301454067,1.6130185723304749,-0.5887494683265686,-0.6062025785446167,0.2394726574420929,-0.13854413330554963,tensor(0.1000)
2343,0.4335567504167557,16.225019454956055,0.01179103972390294,1.363179087638855,-0.6705105304718018,-0.6137396275997162,-0.1621679961681366,-0.17326952517032623,tensor(0.1000)
2344,0.47985775768756866,16.027282238006592,-0.09770178701728582,1.4680136740207672,-0.6966835260391235,-0.6259064376354218,-0.8605742454528809,-0.33105936348438264,tensor(0.1000)
2345,0.43194539844989777,16.002689123153687,0.08974021766334772,1.439243495464325,-0.5936034917831421,-0.6302330255508423,-0.12775000929832458,-0.2869652271270752,tensor(0.1000)
2346,0.46811797469854355,16.209446668624878,-0.09639452118426561,1.2630241513252258,-0.722476601600647,-0.6469127416610718,-0.8766523599624634,-0.42460350394248964,tensor(0.1000)
2347,0.4344952628016472,16.60547375679016,0.12436211481690407,1.144363284111023,-0.6583936214447021,-0.638016152381897,0.12267576903104782,-0.37289843037724496,tensor(0.1000)
2348,0.47833526879549026,16.244945764541626,-0.050988697446882725,1.2448035180568695,-0.485551118850708,-0.6195953965187073,-0.2714062035083771,-0.34659921303391455,tensor(0.1000)
2349,0.4970274791121483,16.35471224784851,0.06758514232933521,1.3871318995952606,-0.6161738038063049,-0.6204324841499329,0.07402344048023224,-0.2640234373509884,tensor(0.1000)
2350,0.462212897837162,16.0701003074646,-0.02229281421750784,0.6374891698360443,-0.6298194527626038,-0.6193463206291199,-0.5247501134872437,-0.2786652497947216,tensor(0.1000)
2351,0.500734880566597,16.12699580192566,0.006455915980041027,0.630301371216774,-0.6387970447540283,-0.630075865983963,0.2927929759025574,-0.2094336085021496,tensor(0.1000)
2352,0.4600362852215767,16.231141567230225,0.0038104355335235596,1.5658545196056366,-0.6345860362052917,-0.6346595227718353,0.0392460823059082,-0.22945626601576805,tensor(0.1000)
2353,0.4755653440952301,16.354869842529297,-0.02271746378391981,1.7569724321365356,-0.5555150508880615,-0.6231599748134613,0.18373827636241913,-0.19486563876271248,tensor(0.1000)
2354,0.47008148580789566,16.500898838043213,-0.05993966944515705,1.7291697263717651,-0.6671303510665894,-0.6202046573162079,-0.5410741567611694,-0.16291562989354133,tensor(0.1000)
2355,0.4908427298069,16.453550100326538,0.09842063952237368,1.7678010165691376,-0.5743271112442017,-0.6182770192623138,-0.05426563695073128,-0.155567192658782,tensor(0.1000)
2356,0.5056835412979126,16.35219669342041,-0.05974689591675997,1.414374977350235,-0.5418285131454468,-0.6002122104167938,0.12433591485023499,-0.05546836517751217,tensor(0.1000)
2357,0.5098945423960686,16.561509609222412,0.13111231848597527,1.3089939057826996,-0.623417317867279,-0.5967145800590515,-1.2358595132827759,-0.19132189340889455,tensor(0.1000)
2358,0.48085779696702957,16.303680896759033,-0.054349787533283234,1.3943248689174652,-0.6619590520858765,-0.6143553733825684,-0.5372577905654907,-0.2179070521146059,tensor(0.1000)
2359,0.43887631595134735,16.36532497406006,-0.009624370373785496,1.645297110080719,-0.6521890163421631,-0.6179568946361542,0.2478085309267044,-0.20052854306995868,tensor(0.1000)
2360,0.471549391746521,16.428104400634766,0.03303708601742983,1.7824880480766296,-0.7000247240066528,-0.624977421760559,-0.8464922308921814,-0.23270275481045247,tensor(0.1000)
2361,0.4851388484239578,16.196426391601562,-0.05798381473869085,1.5018236637115479,-0.5775893926620483,-0.6188566565513611,-0.7927694916725159,-0.3412590015679598,tensor(0.1000)
2362,0.45290687680244446,16.854491233825684,0.08845083974301815,1.338897168636322,-0.646797776222229,-0.6200778305530548,-0.7815742492675781,-0.42334103472530843,tensor(0.1000)
2363,0.4601720944046974,16.76665687561035,0.026041613891720772,1.393860787153244,-0.703614354133606,-0.6348877608776092,-0.24101953208446503,-0.4658168155699968,tensor(0.1000)
2364,0.42991379648447037,16.429529190063477,0.046361370012164116,1.401229590177536,-0.646233856678009,-0.6327981114387512,-0.7422734498977661,-0.4859367448836565,tensor(0.1000)
2365,0.4664808288216591,16.209296226501465,-0.01742396503686905,1.448197454214096,-0.5677132606506348,-0.6321367263793946,0.2994179129600525,-0.45056838989257814,tensor(0.1000)
2366,0.4417121857404709,16.35686159133911,0.09228608757257462,1.3268784880638123,-0.6566644310951233,-0.6436203181743622,-0.5492500066757202,-0.5179269820451736,tensor(0.1000)
2367,0.4797112047672272,16.22647452354431,-0.030839000828564167,1.4437907040119171,-0.5664561986923218,-0.6379242062568664,0.3066054880619049,-0.36368048191070557,tensor(0.1000)
2368,0.49001358449459076,16.243155241012573,0.10359402187168598,1.6933132708072662,-0.5832220315933228,-0.6300505042076111,-0.015847578644752502,-0.31153946071863176,tensor(0.1000)
2369,0.4918907508254051,16.319547653198242,-0.08604660164564848,1.3289566338062286,-0.577116072177887,-0.6225432097911835,0.1068124994635582,-0.32563906386494634,tensor(0.1000)
2370,0.49916333705186844,16.374277114868164,0.1033898014575243,1.2963232696056366,-0.6241554021835327,-0.6149562776088715,0.021609410643577576,-0.23882889971137047,tensor(0.1000)
2371,0.45423416048288345,16.357801914215088,0.022001948207616806,1.4613412022590637,-0.4824422597885132,-0.605441564321518,0.8540975451469421,-0.07414219602942466,tensor(0.1000)
2372,0.47517646104097366,16.239420175552368,-0.029627633281052113,2.2473660111427307,-0.530479371547699,-0.5938097238540649,0.41496482491493225,0.04551171138882637,tensor(0.1000)
2373,0.45457369834184647,16.458041191101074,0.0463725496083498,2.180054008960724,-0.5753027200698853,-0.5809785604476929,0.22739455103874207,0.09235311970114708,tensor(0.1000)
2374,0.46135085821151733,16.21041202545166,-0.047564303036779165,1.834801346063614,-0.6292358636856079,-0.5792787611484528,-0.008152298629283905,0.1657652348279953,tensor(0.1000)
2375,0.5279281735420227,16.50833797454834,0.14634579047560692,1.577970027923584,-0.5127177238464355,-0.5737792074680328,-0.040418025106191635,0.13178164102137088,tensor(0.1000)
2376,0.5084256231784821,16.299930572509766,-0.08519464544951916,1.3667039573192596,-0.6314016580581665,-0.5712529301643372,0.500917911529541,0.236798432841897,tensor(0.1000)
2377,0.4515494704246521,16.274704456329346,0.2310941331088543,1.3672758340835571,-0.5831269025802612,-0.5729200005531311,0.4309570789337158,0.2492335919290781,tensor(0.1000)
2378,0.4815274029970169,16.22990131378174,-0.16988442838191986,1.3178196251392365,-0.7036646604537964,-0.5849642634391785,-0.06841021776199341,0.243977328017354,tensor(0.1000)
2379,0.45710884779691696,16.616352081298828,0.12817358691245317,1.0164454281330109,-0.6712218523025513,-0.5943748414516449,-0.7974570393562317,0.15355037413537503,tensor(0.1000)
2380,0.5203844159841537,16.516151428222656,0.07371588796377182,0.9360741674900055,-0.5112875699996948,-0.5830880582332612,0.7255390286445618,0.22394333593547344,tensor(0.1000)
2381,0.5150103494524956,16.182700157165527,-0.34446801990270615,0.8651633709669113,-0.6688539385795593,-0.6017292261123657,0.1274140477180481,0.15127498619258403,tensor(0.1000)
2382,0.48850350081920624,16.583672046661377,0.20745038706809282,0.8924632221460342,-0.6670103073120117,-0.615382319688797,-0.5324960947036743,0.05652889423072338,tensor(0.1000)
2383,0.528518334031105,16.164602041244507,-0.07805669587105513,1.1341522932052612,-0.569442093372345,-0.614796257019043,1.03989839553833,0.13777927868068218,tensor(0.1000)
2384,0.4990794211626053,16.378726482391357,-0.15649710595607758,1.446703851222992,-0.45560500025749207,-0.5974331706762314,0.02601952850818634,0.1411964613944292,tensor(0.1000)
2385,0.522791676223278,16.479694366455078,0.1881054826080799,1.0992528796195984,-0.5112733244895935,-0.5972887307405472,0.05323043465614319,0.1505613073706627,tensor(0.1000)
2386,0.4481373652815819,16.16978120803833,-0.11278648721054196,1.129252314567566,-0.6204703450202942,-0.5961955994367599,0.055906184017658234,0.10606013461947442,tensor(0.1000)
2387,0.4380708560347557,16.53630018234253,0.0907629057765007,1.1804737746715546,-0.5362998843193054,-0.5915128976106644,0.14524610340595245,0.07748903706669807,tensor(0.1000)
2388,0.499274417757988,16.23411273956299,0.0021203402429819107,1.537824124097824,-0.5144915580749512,-0.5725955873727798,0.3758906126022339,0.12191912010312081,tensor(0.1000)
2389,0.4823330342769623,16.230198621749878,0.0458434596657753,2.1784204244613647,-0.4275534451007843,-0.5482287466526031,0.43006640672683716,0.2446714647114277,tensor(0.1000)
2390,0.48146331310272217,16.479727506637573,0.033110713586211205,2.069350630044937,-0.6228173971176147,-0.5593817293643951,0.5597538352012634,0.22809294536709784,tensor(0.1000)
2391,0.4638902395963669,16.338639497756958,0.010805482976138592,1.9341148436069489,-0.6000503301620483,-0.5525013685226441,-0.037324193865060806,0.21161912120878695,tensor(0.1000)
2392,0.4640789031982422,15.957229137420654,-0.0013348003849387169,2.142179250717163,-0.4596611261367798,-0.5317664504051208,0.5517461895942688,0.3200433496385813,tensor(0.1000)
2393,0.45658034831285477,16.515291690826416,0.013415999710559845,2.197008490562439,-0.4687201976776123,-0.5216942608356476,0.179386705160141,0.23399218060076238,tensor(0.1000)
2394,0.46386388689279556,16.086341619491577,-0.05782228149473667,2.17197984457016,-0.6531133055686951,-0.5414450913667679,-0.5741953253746033,0.1739706952124834,tensor(0.1000)
2395,0.44550593197345734,16.419513702392578,0.03935694694519043,2.0910533666610718,-0.5994156002998352,-0.550259318947792,0.18662498891353607,0.1873101506382227,tensor(0.1000)
2396,0.4328199028968811,16.169238090515137,0.11240818910300732,2.171636402606964,-0.5148646235466003,-0.5396987468004226,-0.194398432970047,0.16227968893945216,tensor(0.1000)
2397,0.4386899098753929,16.053160667419434,-0.23627933859825134,1.787309318780899,-0.5164068937301636,-0.5377094477415085,0.028605516999959946,0.15061563029885291,tensor(0.1000)
2398,0.45940832793712616,16.097184896469116,0.14621230587363243,1.4116384088993073,-0.4404216706752777,-0.5303024590015412,0.6536210775375366,0.17838867679238318,tensor(0.1000)
2399,0.4157760441303253,16.133496046066284,-0.003517954610288143,1.2474263310432434,-0.6160959601402283,-0.5491567105054855,0.34714841842651367,0.17009687796235085,tensor(0.1000)
2400,0.4202474057674408,16.006948709487915,0.029348239302635193,1.0583461225032806,-0.5920414924621582,-0.5460791200399399,0.2774335741996765,0.14186485186219217,tensor(0.1000)
2401,0.4621945694088936,16.33333396911621,-0.03075001947581768,1.1496353894472122,-0.5712351202964783,-0.5431975990533828,-0.14161723852157593,0.13143554739654065,tensor(0.1000)
2402,0.4318850710988045,16.07127809524536,0.05164230242371559,1.335589736700058,-0.5364355444908142,-0.5508750408887864,0.3694140613079071,0.11320233456790448,tensor(0.1000)
2403,0.4293794333934784,15.981354713439941,-0.01540592685341835,2.117087483406067,-0.5225018858909607,-0.5562532097101212,0.6855899095535278,0.16382265500724316,tensor(0.1000)
2404,0.407731793820858,16.186039447784424,0.07698744256049395,2.0837397277355194,-0.4987524747848511,-0.5408171266317368,-0.14542965590953827,0.20669922195374965,tensor(0.1000)
2405,0.4388798475265503,15.698173761367798,-0.08100194670259953,1.5726133286952972,-0.5393384099006653,-0.5348094075918197,0.1755077987909317,0.20558750294148923,tensor(0.1000)
2406,0.40750499069690704,15.85994267463684,0.09059889614582062,1.613910734653473,-0.6660231351852417,-0.5499252587556839,-0.5959649085998535,0.16543085537850857,tensor(0.1000)
2407,0.46644988656044006,15.95032262802124,-0.07902865391224623,1.4513155221939087,-0.6014830470085144,-0.5584328740835189,0.14414064586162567,0.17698436826467515,tensor(0.1000)
2408,0.42123468965291977,15.945674657821655,0.04560443386435509,1.507791131734848,-0.4963381290435791,-0.5640245199203491,0.1204257681965828,0.12366483733057976,tensor(0.1000)
2409,0.4088345319032669,15.666175842285156,-0.03648185543715954,2.141819804906845,-0.5500222444534302,-0.5574171483516693,-0.01839451491832733,0.08711054399609566,tensor(0.1000)
2410,0.4299810752272606,16.298123836517334,0.07275165617465973,2.0280022621154785,-0.5781288146972656,-0.5560258805751801,0.3139258027076721,0.09075976684689521,tensor(0.1000)
2411,0.4428783059120178,15.994412660598755,0.005865507759153843,1.6296264827251434,-0.5768219232559204,-0.5565845608711243,-0.2231171429157257,0.08260977640748024,tensor(0.1000)
2412,0.4149238243699074,16.04902744293213,0.024848852306604385,1.5690119564533234,-0.7029837369918823,-0.5732393801212311,-0.6900859475135803,-0.023340224474668502,tensor(0.1000)
2413,0.42860789597034454,16.06911039352417,0.11494506895542145,1.7702659964561462,-0.4713077247142792,-0.5681199640035629,0.8201093673706055,-0.00988827869296074,tensor(0.1000)
2414,0.3928877115249634,15.61703085899353,-0.14718808606266975,1.6456629633903503,-0.5645096302032471,-0.5746956795454026,0.16560550034046173,0.02121523693203926,tensor(0.1000)
2415,0.44587064534425735,16.106022834777832,0.23444899171590805,2.0745365619659424,-0.5602784752845764,-0.5767896860837937,0.3938397765159607,0.04304843470454216,tensor(0.1000)
2416,0.3625555634498596,15.855046033859253,-0.03707583900541067,2.312013566493988,-0.5151313543319702,-0.5617005079984665,0.42769530415534973,0.14541445598006247,tensor(0.1000)
2417,0.41814588755369186,15.879661560058594,0.007529363967478275,2.064402461051941,-0.5105634331703186,-0.5526085466146469,0.37605854868888855,0.16860624626278878,tensor(0.1000)
2418,0.4020704999566078,15.792722702026367,0.03686312213540077,2.018770933151245,-0.5460022687911987,-0.5575749605894089,0.08899608254432678,0.16546327769756317,tensor(0.1000)
2419,0.3953859657049179,16.002774238586426,-0.012919440865516663,1.7857491672039032,-0.6833962798118591,-0.5709123641252518,-0.5416601896286011,0.11313671022653579,tensor(0.1000)
2420,0.3829531595110893,15.856991529464722,0.1023707427084446,1.6617722809314728,-0.5262216925621033,-0.5657216519117355,-0.003074169158935547,0.08143671303987503,tensor(0.1000)
2421,0.41343220323324203,15.348159313201904,-0.0208841972053051,1.7793110013008118,-0.47694483399391174,-0.5557339429855347,1.016531229019165,0.2054015502333641,tensor(0.1000)
2422,0.3958379104733467,15.716770648956299,0.12001796346157789,1.9949292838573456,-0.5373261570930481,-0.5391681849956512,0.42462506890296936,0.31687265187501906,tensor(0.1000)
2423,0.3688732087612152,15.561750650405884,-0.04422702733427286,2.003053665161133,-0.6068603992462158,-0.5527234524488449,-0.04584377259016037,0.2302773378789425,tensor(0.1000)
2424,0.39619365334510803,15.773847341537476,0.10664476081728935,1.9893790483474731,-0.5517699122428894,-0.5514494806528092,0.8646640777587891,0.3001831956207752,tensor(0.1000)
2425,0.41184359043836594,15.374315977096558,-0.004025830887258053,1.9794683456420898,-0.4732382297515869,-0.5427454560995102,-0.3343007564544678,0.22736914232373237,tensor(0.1000)
2426,0.369884230196476,15.464153289794922,0.024547540582716465,1.7181995511054993,-0.5444305539131165,-0.5456753760576248,0.30448827147483826,0.21504843905568122,tensor(0.1000)
2427,0.36903125792741776,15.576972484588623,0.04828155133873224,1.2642574310302734,-0.37226223945617676,-0.5318452566862106,0.46500784158706665,0.22394336834549905,tensor(0.1000)
2428,0.4033854752779007,15.365871906280518,-0.028045274317264557,1.94846773147583,-0.4996826946735382,-0.5272132992744446,-0.07235157489776611,0.20780860260128975,tensor(0.1000)
2429,0.36473411321640015,15.196948051452637,-0.006054740399122238,1.9921950697898865,-0.488193541765213,-0.50769302546978,0.8358906507492065,0.3455636866390705,tensor(0.1000)
2430,0.36331816017627716,15.480321168899536,0.03995570261031389,2.0618857741355896,-0.5137726664543152,-0.5064481228590012,0.0893242210149765,0.3548035256564617,tensor(0.1000)
2431,0.4146219789981842,15.252800226211548,-0.03492709994316101,1.427038460969925,-0.4099065661430359,-0.4997442960739136,0.5908203125,0.3122324340045452,tensor(0.1000)
2432,0.38429493457078934,15.479458093643188,0.1265838509425521,1.2767022252082825,-0.531970739364624,-0.49920875430107114,0.18364062905311584,0.28813399001955986,tensor(0.1000)
2433,0.38505228608846664,15.367503881454468,-0.04122321866452694,1.3675840497016907,-0.39302387833595276,-0.47782510221004487,0.47789841890335083,0.340508209168911,tensor(0.1000)
2434,0.3722837343811989,15.391941547393799,0.06036643497645855,1.2728061079978943,-0.4103122055530548,-0.4636793315410614,0.3770078122615814,0.2917425826191902,tensor(0.1000)
2435,0.3660735711455345,15.384471893310547,-0.00113779678940773,1.2618238925933838,-0.49325141310691833,-0.4656806498765945,0.12384763360023499,0.3375574216246605,tensor(0.1000)
2436,0.34884102642536163,15.198741436004639,-0.02760594617575407,1.3373063206672668,-0.4597436189651489,-0.4572119563817978,0.1139218658208847,0.31850078105926516,tensor(0.1000)
2437,0.3687187507748604,15.153918266296387,0.0014396486803889275,1.5155049264431,-0.4275685250759125,-0.46274258494377135,0.48586326837539673,0.32058632373809814,tensor(0.1000)
2438,0.3444008603692055,15.29121708869934,-0.04832816310226917,1.5204901993274689,-0.6074405908584595,-0.4735183745622635,-0.2787148356437683,0.29994999766349795,tensor(0.1000)
2439,0.3514835238456726,15.123372077941895,0.10809414274990559,1.3641299605369568,-0.4646499752998352,-0.4711640179157257,-0.2984336018562317,0.1865175724029541,tensor(0.1000)
2440,0.34284812211990356,14.89417576789856,-0.0547793572768569,1.534502536058426,-0.38186874985694885,-0.4579736262559891,0.9786093235015869,0.27544608265161513,tensor(0.1000)
2441,0.3332996889948845,14.874688625335693,0.02232728060334921,1.8573328256607056,-0.477355033159256,-0.4647184729576111,0.036316365003585815,0.2199956879019737,tensor(0.1000)
2442,0.3092717379331589,14.784724473953247,-0.020175060257315636,1.70129856467247,-0.4899445176124573,-0.46051585078239443,0.6578202843666077,0.2674136534333229,tensor(0.1000)
2443,0.3332345187664032,14.933295011520386,0.06384637113660574,1.7349298298358917,-0.4988110363483429,-0.4710945665836334,0.11831250041723251,0.23145506158471107,tensor(0.1000)
2444,0.3410467803478241,14.735169887542725,-0.006595000624656677,1.8717667162418365,-0.42149361968040466,-0.4722127079963684,0.08626562356948853,0.20238084271550177,tensor(0.1000)
2445,0.3296617642045021,14.676410913467407,-0.005611644126474857,1.9509518444538116,-0.512252926826477,-0.47411285936832426,-0.31435155868530273,0.158560923486948,tensor(0.1000)
2446,0.3055206164717674,14.550525188446045,0.01179441623389721,2.0678099393844604,-0.43578997254371643,-0.471717494726181,0.6650975942611694,0.2136784963309765,tensor(0.1000)
2447,0.32469087094068527,14.5719313621521,0.014977112412452698,1.785357266664505,-0.36232292652130127,-0.4651929348707199,0.40705859661102295,0.2057980291545391,tensor(0.1000)
2448,0.32406972348690033,14.713001728057861,0.021986903622746468,1.388418972492218,-0.439726322889328,-0.44842150807380676,0.06316016614437103,0.23998552933335304,tensor(0.1000)
2449,0.2848147675395012,14.554603338241577,0.025474590249359608,1.353944092988968,-0.4257558584213257,-0.4445320963859558,0.19103126227855682,0.2889320157468319,tensor(0.1000)
2450,0.31773142516613007,14.640079736709595,0.03480082005262375,1.1573397815227509,-0.5036754608154297,-0.4567127674818039,-0.5665704011917114,0.13441404327750206,tensor(0.1000)
2451,0.2801695317029953,14.62364387512207,-0.0011101076379418373,1.1029177010059357,-0.478122353553772,-0.45678949952125547,-0.11313676089048386,0.11946873068809509,tensor(0.1000)
2452,0.32941412925720215,14.700370073318481,0.0022122859954833984,1.5967294573783875,-0.4355037212371826,-0.451345419883728,0.21144919097423553,0.07483162134885787,tensor(0.1000)
2453,0.2883623130619526,14.791213274002075,0.036170100793242455,1.2727435529232025,-0.45471081137657166,-0.4469353973865509,0.6048086285591125,0.12348123416304588,tensor(0.1000)
2454,0.2916571721434593,14.483859300613403,-0.012966022826731205,1.5687099695205688,-0.5172370672225952,-0.45650974214076995,-0.5845703482627869,0.056397636979818346,tensor(0.1000)
2455,0.31076880544424057,14.679418087005615,0.09079412836581469,1.7369675934314728,-0.4520777463912964,-0.45049222409725187,-0.0847422406077385,0.07935856878757477,tensor(0.1000)
2456,0.28472205251455307,14.393062353134155,-0.06939497217535973,1.2992680966854095,-0.3952571451663971,-0.44643894135951995,0.7196288704872131,0.08481169641017913,tensor(0.1000)
2457,0.2930113486945629,14.61600637435913,0.011102776974439621,1.3720001578330994,-0.48241424560546875,-0.4584480732679367,-0.5734413862228394,-0.013238301873207093,tensor(0.1000)
2458,0.3042650818824768,14.540073156356812,-0.00519371684640646,1.8073334991931915,-0.5028712749481201,-0.4647625684738159,-0.0785859003663063,-0.027412908524274825,tensor(0.1000)
