iteration,loss,q_mean,td_error,action_entropy,reward,avg_reward,global_reward,avg_global_reward,eps
15,2.4901316165924072,0.03468131273984909,2.783622682094574,0.36010053753852844,2.904296875,3.0097968578338623,0.3914060890674591,2.53706251680851,tensor(0.9841)
16,2.668279528617859,0.03469387162476778,2.968176484107971,0.33086545020341873,3.130625009536743,2.9697890281677246,2.5024218559265137,2.1979296833276747,tensor(0.9831)
17,2.585965156555176,0.03469120990484953,2.863985061645508,0.3314656764268875,2.6449220180511475,2.907367205619812,0.22437503933906555,1.90489062666893,tensor(0.9822)
18,2.65241539478302,0.03471044823527336,2.9627051949501038,0.34696028381586075,3.236250162124634,2.9339140892028808,0.7211717963218689,1.6605311989784242,tensor(0.9812)
19,2.5078470706939697,0.034715973772108555,2.772996246814728,0.3510239012539387,2.6662497520446777,2.9154531240463255,1.9074219465255737,1.6636249542236328,tensor(0.9802)
20,2.5864643454551697,0.03471715096384287,2.863177239894867,0.3639523833990097,3.1547656059265137,2.909875011444092,3.344609260559082,1.7636327743530273,tensor(0.9792)
21,2.4796388745307922,0.03474923223257065,2.7692044973373413,0.3860786333680153,2.807499885559082,2.9210312604904174,2.508906364440918,1.716320276260376,tensor(0.9782)
22,2.5109029412269592,0.03474435489624739,2.7917206287384033,0.432413786649704,2.728515625,2.894492173194885,0.43156251311302185,1.5050702899694444,tensor(0.9773)
23,2.5598007440567017,0.034779791720211506,2.8494014739990234,0.4247501567006111,2.7699999809265137,2.8829453229904174,1.0812499523162842,1.4476640433073045,tensor(0.9763)
24,2.4912036657333374,0.034780644811689854,2.7940213084220886,0.42921996116638184,2.2871875762939453,2.833031249046326,1.0960938930511475,1.4209218710660934,tensor(0.9753)
25,2.553366184234619,0.03482911363244057,2.869346797466278,0.44881440699100494,2.5843749046325684,2.8010390520095827,1.496250033378601,1.5314062654972076,tensor(0.9743)
26,2.466440975666046,0.03483825363218784,2.7452948093414307,0.4698120132088661,2.6636717319488525,2.7543437242507935,0.1746874749660492,1.2986328274011611,tensor(0.9733)
27,2.3492289781570435,0.034881153143942356,2.624443829059601,0.5033004805445671,2.468125104904175,2.7366640329360963,0.270937442779541,1.3032890677452087,tensor(0.9724)
28,2.706027030944824,0.034900116734206676,3.0179430842399597,0.5638426244258881,3.3517966270446777,2.7482186794281005,1.0153906345367432,1.3327109515666962,tensor(0.9714)
29,2.4577476382255554,0.034914436750113964,2.712555944919586,0.5507414489984512,2.68359375,2.7499530792236326,0.24304695427417755,1.1662734523415565,tensor(0.9704)
30,2.403561294078827,0.03493877686560154,2.6980791687965393,0.592481940984726,2.569531202316284,2.6914296388626098,1.9346873760223389,1.0252812638878823,tensor(0.9695)
31,2.7091752886772156,0.034989142790436745,3.0324349403381348,0.6210413873195648,3.042109251022339,2.7148905754089356,-0.08835935592651367,0.7655546918511391,tensor(0.9685)
32,2.487070620059967,0.03501027263700962,2.7686615586280823,0.6175626218318939,2.574453353881836,2.699484348297119,-0.5128126740455627,0.6711171731352806,tensor(0.9675)
33,2.4233933091163635,0.03502329997718334,2.682454288005829,0.6537117063999176,2.938046932220459,2.7162890434265137,1.0197657346725464,0.6649687513709068,tensor(0.9666)
34,2.708739697933197,0.03504754509776831,3.001049220561981,0.6652746200561523,3.1064062118530273,2.7982109069824217,0.7436718344688416,0.6297265455126763,tensor(0.9656)
35,2.6827770471572876,0.035082253627479076,2.9409542083740234,0.6653638482093811,2.87359356880188,2.827132773399353,1.2625781297683716,0.6063593551516533,tensor(0.9646)
36,2.646419584751129,0.035120987333357334,2.931260347366333,0.6787302941083908,2.9709372520446777,2.8578593254089357,3.381484270095825,0.9270390346646309,tensor(0.9637)
37,2.6914796829223633,0.03513369429856539,3.007662355899811,0.6685007214546204,2.6368749141693115,2.874734306335449,0.8453124165534973,0.9844765320420266,tensor(0.9627)
38,2.7149980068206787,0.03517178911715746,3.0039830803871155,0.6754307299852371,3.087890625,2.8483437061309815,1.1282813549041748,0.9957656040787697,tensor(0.9617)
39,2.560476839542389,0.03522443491965532,2.8459048867225647,0.6734923422336578,3.1186721324920654,2.891851544380188,1.0014843940734863,1.0716093480587006,tensor(0.9608)
40,2.7640832662582397,0.03524851519614458,3.064942181110382,0.6885249316692352,3.0446877479553223,2.9393671989440917,-0.200312539935112,0.8581093564629555,tensor(0.9598)
41,2.690191000699997,0.03529237397015095,2.974590480327606,0.685265377163887,3.258046865463257,2.9609609603881837,3.1888279914855957,1.1858280912041663,tensor(0.9588)
42,2.799981713294983,0.035331038758158684,3.114703059196472,0.6860738694667816,3.0099220275878906,3.004507827758789,1.398281216621399,1.3769374802708625,tensor(0.9579)
43,2.6548110246658325,0.035375479608774185,2.9616050124168396,0.6910088211297989,2.470625162124634,2.9577656507492067,0.7156249284744263,1.3465233996510506,tensor(0.9569)
44,2.330789625644684,0.03542176727205515,2.595645844936371,0.6897543519735336,2.2616405487060547,2.8732890844345094,0.8321874141693115,1.3553749576210976,tensor(0.9560)
45,2.7948227524757385,0.03551064617931843,3.1093916296958923,0.6888034492731094,2.6886720657348633,2.8547969341278074,1.0811721086502075,1.3372343555092812,tensor(0.9550)
46,2.4408928751945496,0.035512627102434635,2.712520480155945,0.6881876736879349,2.8008594512939453,2.8377891540527345,3.3271875381469727,1.3318046823143959,tensor(0.9541)
47,2.666453778743744,0.03557838033884764,3.0218918919563293,0.6862512826919556,3.0639841556549072,2.880500078201294,2.7903122901916504,1.5263046696782112,tensor(0.9531)
48,2.4692031145095825,0.03564323764294386,2.72241348028183,0.6897543519735336,2.8162500858306885,2.8533360242843626,0.5741406679153442,1.4708906009793281,tensor(0.9522)
49,2.5011202096939087,0.035672578029334545,2.8168731927871704,0.6899379044771194,2.5397655963897705,2.795445370674133,1.6522656679153442,1.535968728363514,tensor(0.9512)
50,2.565514862537384,0.03575105685740709,2.842846155166626,0.6890197098255157,2.9981250762939453,2.7907891035079957,0.029687508940696716,1.5589687332510949,tensor(0.9503)
51,2.5317352414131165,0.035795112140476704,2.807269811630249,0.6873210072517395,3.1369528770446777,2.778679704666138,0.6586719751358032,1.3059531316161155,tensor(0.9493)
52,2.3587330877780914,0.0358343031257391,2.657040596008301,0.6900283843278885,2.6108591556549072,2.7387734174728395,-1.277890682220459,1.0383359417319298,tensor(0.9484)
53,2.294899344444275,0.03590435069054365,2.5632938146591187,0.6838638931512833,2.292656183242798,2.7209765195846556,1.1943750381469727,1.0862109526991843,tensor(0.9474)
54,2.251787006855011,0.03591415751725435,2.5048874020576477,0.6857298016548157,2.407109260559082,2.7355233907699583,0.24390631914138794,1.027382843196392,tensor(0.9465)
55,2.355484962463379,0.03596018627285957,2.6278284192085266,0.6789823919534683,2.4410934448242188,2.710765528678894,-0.7010155916213989,0.8491640731692314,tensor(0.9455)
56,2.410256266593933,0.036061057820916176,2.6585723161697388,0.6811874806880951,2.236093521118164,2.6542889356613157,-0.5521096587181091,0.46123435348272324,tensor(0.9446)
57,2.393850862979889,0.03608907759189606,2.6705350279808044,0.6636803895235062,2.767577886581421,2.6246483087539674,-0.8215624094009399,0.1000468835234642,tensor(0.9436)
58,2.515328824520111,0.036172354593873024,2.8228980898857117,0.6467183530330658,2.766718864440918,2.6196951866149902,1.284218668937683,0.1710546836256981,tensor(0.9427)
59,2.356194853782654,0.03621810581535101,2.6268851161003113,0.6690899878740311,2.619765520095825,2.627695178985596,0.28414052724838257,0.034242169559001924,tensor(0.9417)
60,2.441622018814087,0.036322458647191525,2.747964918613434,0.6642006039619446,2.9457030296325684,2.622452974319458,1.206718921661377,0.15194531083106994,tensor(0.9408)
61,2.327043294906616,0.036334012635052204,2.6359785199165344,0.655117854475975,2.6926565170288086,2.578023338317871,1.3404688835144043,0.22012500166893006,tensor(0.9399)
62,2.3061035871505737,0.036417510360479355,2.6135886311531067,0.6554113775491714,2.896172046661377,2.606554627418518,0.4861719310283661,0.3965312629938126,tensor(0.9389)
63,2.520540714263916,0.03646202851086855,2.799886643886566,0.663296714425087,2.427500009536743,2.6200390100479125,1.7657032012939453,0.4536640793085098,tensor(0.9380)
64,2.55199533700943,0.03655748441815376,2.8475794196128845,0.6760644614696503,2.8280467987060547,2.6621327638626098,0.6506251096725464,0.4943359583616257,tensor(0.9370)
65,2.4508501291275024,0.03660430759191513,2.733625292778015,0.664005234837532,3.020390748977661,2.720062494277954,2.2948434352874756,0.7939218610525132,tensor(0.9361)
66,2.5766578912734985,0.03672077227383852,2.8757163286209106,0.6915278285741806,3.064140558242798,2.8028671979904174,-0.38648438453674316,0.8104843884706497,tensor(0.9352)
67,2.6054230332374573,0.03682275954633951,2.8886537551879883,0.6794200241565704,2.7252345085144043,2.798632860183716,-0.7732812166213989,0.8153125077486039,tensor(0.9342)
68,2.4348007440567017,0.03692283947020769,2.7080677151679993,0.6908226758241653,2.8193750381469727,2.803898477554321,-0.43703117966651917,0.6431875228881836,tensor(0.9333)
69,2.615683078765869,0.03697564732283354,2.8961609601974487,0.6886520981788635,2.6628904342651367,2.8082109689712524,1.1256251335144043,0.7273359835147858,tensor(0.9324)
70,2.5836275219917297,0.03707134537398815,2.888583481311798,0.6915583461523056,2.7593748569488525,2.789578151702881,1.0501563549041748,0.7116797268390656,tensor(0.9314)
71,2.49848610162735,0.03720556851476431,2.764147400856018,0.6907003372907639,2.5470314025878906,2.775015640258789,1.3670313358306885,0.714335972070694,tensor(0.9305)
72,2.586671471595764,0.03728892654180527,2.851126551628113,0.6918027698993683,3.0450782775878906,2.7899062633514404,1.5910935401916504,0.8248281329870224,tensor(0.9296)
73,2.6602259278297424,0.037401074543595314,2.9834741950035095,0.6923534870147705,2.9697656631469727,2.844132828712463,1.9160938262939453,0.8398671954870224,tensor(0.9286)
74,2.4044399857521057,0.03748602233827114,2.6593920588493347,0.6855752468109131,2.350781202316284,2.7964062690734863,2.056874990463257,0.9804921835660935,tensor(0.9277)
75,2.4453302025794983,0.03753840643912554,2.71299409866333,0.6890782117843628,2.5863282680511475,2.753000020980835,-0.0635155513882637,0.7446562848985195,tensor(0.9268)
76,2.5443087816238403,0.037743182852864265,2.829758107662201,0.6853847205638885,2.821406364440918,2.728726601600647,0.49515631794929504,0.8328203551471234,tensor(0.9259)
77,2.579819083213806,0.03790413122624159,2.8333306908607483,0.687785193324089,2.81976580619812,2.7381797313690184,2.5241408348083496,1.1625625602900982,tensor(0.9249)
78,2.4056429266929626,0.037998681887984276,2.6854742765426636,0.6922617405653,2.728749990463257,2.729117226600647,0.3430469036102295,1.2405703686177731,tensor(0.9240)
79,2.732661783695221,0.03815364744514227,3.0487977266311646,0.6899302750825882,2.896796703338623,2.7525078535079954,0.4132029116153717,1.1693281464278698,tensor(0.9231)
80,2.5520132780075073,0.038285969756543636,2.864241898059845,0.6917731463909149,3.1875,2.7953203678131104,2.3773436546325684,1.3020468764007092,tensor(0.9222)
81,2.3676705360412598,0.038436935283243656,2.648831605911255,0.6896593421697617,2.3669533729553223,2.7773125648498533,-0.7911719083786011,1.0862265519797802,tensor(0.9212)
82,2.330018997192383,0.03859833814203739,2.6190801858901978,0.6873124539852142,2.736875057220459,2.7464922428131104,0.419374942779541,0.9690546922385692,tensor(0.9203)
83,2.1528218388557434,0.03876226395368576,2.405201554298401,0.6804920881986618,2.3139841556549072,2.6809140920639036,-1.4848437309265137,0.6289609365165234,tensor(0.9194)
84,2.2731104493141174,0.03881284408271313,2.5630922317504883,0.689777597784996,2.718984365463257,2.7177344083786013,-1.547421932220459,0.2685312442481518,tensor(0.9185)
85,2.3140122294425964,0.0391372237354517,2.5663604736328125,0.6886419206857681,2.7221875190734863,2.731320333480835,-0.12210926413536072,0.2626718729734421,tensor(0.9176)
86,2.2206238508224487,0.039181060157716274,2.4572709798812866,0.6869950145483017,2.4764842987060547,2.6968281269073486,0.8004684448242188,0.29320308566093445,tensor(0.9166)
87,2.3125964999198914,0.03940873872488737,2.571553647518158,0.6907920837402344,2.546015501022339,2.6694530963897707,-1.4860155582427979,-0.1078125536441803,tensor(0.9157)
88,2.1157732903957367,0.03956839255988598,2.32745361328125,0.6811260282993317,2.564375162124634,2.653015613555908,1.629453182220459,0.02082807421684265,tensor(0.9148)
89,2.0954973101615906,0.03976472653448582,2.3398936986923218,0.6915895938873291,2.172968626022339,2.58063280582428,-1.152890682220459,-0.13578128516674043,tensor(0.9139)
90,2.3097891211509705,0.040061731822788715,2.543804347515106,0.6912214607000351,2.3542187213897705,2.497304677963257,1.278203010559082,-0.24569534957408906,tensor(0.9130)
91,2.4020712971687317,0.0402566883713007,2.687347888946533,0.6847945302724838,2.502187490463257,2.5108280897140505,-1.8241407871246338,-0.34899223744869234,tensor(0.9121)
92,2.3033648133277893,0.04052821174263954,2.5680201649665833,0.6821118146181107,2.635078191757202,2.5006484031677245,-1.093359351158142,-0.5002656668424607,tensor(0.9112)
93,2.310540735721588,0.040671754628419876,2.5900347232818604,0.6808585375547409,2.447031259536743,2.513953113555908,-0.9310156106948853,-0.4448828548192978,tensor(0.9102)
94,2.2621360421180725,0.04101328458636999,2.5418204069137573,0.6907920837402344,2.530078172683716,2.495062494277954,0.016015708446502686,-0.28853909075260165,tensor(0.9093)
95,2.384474813938141,0.04128448572009802,2.656358242034912,0.6834880709648132,2.8609375953674316,2.5089375019073485,0.7755467295646667,-0.19877349138259887,tensor(0.9084)
96,2.2457220554351807,0.041436297819018364,2.4934542775154114,0.6868672221899033,2.4439845085144043,2.5056875228881834,-0.044140636920928955,-0.28323439955711366,tensor(0.9075)
97,2.13030207157135,0.04181292839348316,2.416616916656494,0.6860022246837616,2.218672037124634,2.472953176498413,-0.8178906440734863,-0.2164219081401825,tensor(0.9066)
98,2.308877408504486,0.042222789488732815,2.6066800355911255,0.6910090744495392,2.5548436641693115,2.4720000267028808,-0.35687506198883057,-0.4150547325611115,tensor(0.9057)
99,2.263160467147827,0.042385051026940346,2.5097687244415283,0.6851010769605637,2.508671760559082,2.505570340156555,0.48890626430511475,-0.2508750379085541,tensor(0.9048)
100,2.2822489738464355,0.042800053022801876,2.5326890349388123,0.6828565448522568,2.3330469131469727,2.5034531593322753,-3.865781307220459,-0.7652734696865082,tensor(0.9039)
101,2.1772103309631348,0.04321663547307253,2.423232674598694,0.6796144098043442,2.3530468940734863,2.4885390996932983,-2.337031364440918,-0.8165625274181366,tensor(0.9030)
102,2.1323402523994446,0.04343499522656202,2.37773060798645,0.6694159060716629,2.5230469703674316,2.477335977554321,0.37632814049720764,-0.6695937782526016,tensor(0.9021)
103,2.2747649550437927,0.04382405709475279,2.5480175614356995,0.6477563828229904,2.709296941757202,2.5035625457763673,-1.1536717414855957,-0.6918593913316726,tensor(0.9012)
104,2.330779492855072,0.04436298366636038,2.6130921244621277,0.6695220917463303,2.739062786102295,2.524461007118225,1.4692966938018799,-0.546531292796135,tensor(0.9003)
105,2.3806853890419006,0.044773079454898834,2.61627733707428,0.6540320515632629,2.3450779914855957,2.4728750467300413,-0.38359367847442627,-0.6624453336000442,tensor(0.8994)
106,2.3694193363189697,0.04540059994906187,2.6240450143814087,0.6251766830682755,2.192578077316284,2.4477344036102293,0.754375159740448,-0.5825937539339066,tensor(0.8985)
107,2.4683552980422974,0.0458344342187047,2.744184672832489,0.579649031162262,2.8313281536102295,2.5090000152587892,0.2730467915534973,-0.4735000103712082,tensor(0.8976)
108,2.3120163083076477,0.04652292374521494,2.587159276008606,0.5973239541053772,2.5548436641693115,2.5090000152587892,-0.18687498569488525,-0.4565000027418137,tensor(0.8967)
109,2.5098013281822205,0.04718350991606712,2.780637562274933,0.6161307245492935,2.3199219703674316,2.490125036239624,1.8563282489776611,-0.319757804274559,tensor(0.8958)
110,2.223160356283188,0.04770839121192694,2.4832829236984253,0.597511887550354,1.9696093797683716,2.453781282901764,-0.7945312857627869,-0.012632802128791809,tensor(0.8949)
111,2.116932988166809,0.048294542357325554,2.371077537536621,0.6073240041732788,2.166328191757202,2.4351094126701356,-1.4949997663497925,0.07157035768032075,tensor(0.8940)
112,2.3438130021095276,0.04934628680348396,2.59905207157135,0.5787228494882584,2.4415626525878906,2.4269609808921815,-1.6867969036102295,-0.13474214673042298,tensor(0.8931)
113,2.471378445625305,0.050628350116312504,2.7079764008522034,0.5781676769256592,2.8522653579711914,2.44125782251358,1.8774218559265137,0.16836721301078797,tensor(0.8922)
114,2.2374943494796753,0.05069741886109114,2.4532792568206787,0.5839279592037201,2.3025782108306885,2.39760936498642,-0.5051562786102295,-0.029078084230422973,tensor(0.8913)
115,2.2305967211723328,0.05175174027681351,2.490035355091095,0.6062885969877243,2.0667967796325684,2.3697812438011168,-1.6457031965255737,-0.15528903603553773,tensor(0.8904)
116,2.2731404304504395,0.05222001485526562,2.5446325540542603,0.6127554476261139,2.671093702316284,2.4176328063011168,0.0924220085144043,-0.22148435115814208,tensor(0.8895)
117,2.248426914215088,0.0533740920946002,2.495573937892914,0.617438405752182,2.239140748977661,2.3584140658378603,-1.32421875,-0.38121090531349183,tensor(0.8886)
118,2.1984374821186066,0.054695083759725094,2.4273563623428345,0.6663242876529694,2.5333592891693115,2.35626562833786,1.1214842796325684,-0.25037497878074644,tensor(0.8878)
119,2.255706399679184,0.0553528256714344,2.50808048248291,0.6678957790136337,2.7049219608306885,2.394765627384186,1.2549999952316284,-0.31050780415534973,tensor(0.8869)
120,2.134598672389984,0.056170507334172726,2.3510475158691406,0.6484827697277069,2.269218683242798,2.4247265577316286,-1.2995312213897705,-0.3610077977180481,tensor(0.8860)
121,2.418126106262207,0.05858612805604935,2.667489767074585,0.6575579643249512,2.493046998977661,2.4573984384536742,-0.48156246542930603,-0.2596640676259995,tensor(0.8851)
122,2.288681149482727,0.059320032596588135,2.513899803161621,0.6749625653028488,2.484609365463257,2.4617031097412108,1.1350781917572021,0.022523441910743715,tensor(0.8842)
123,2.164725124835968,0.060199858620762825,2.373203158378601,0.6825176030397415,2.578749895095825,2.4343515634536743,-1.5323436260223389,-0.31845310628414153,tensor(0.8833)
124,2.039785474538803,0.061101505532860756,2.2476028203964233,0.6663398593664169,1.9003125429153442,2.39412499666214,0.24656245112419128,-0.24328123331069945,tensor(0.8824)
125,2.091396927833557,0.06319674476981163,2.3099706768989563,0.5502247214317322,2.198593854904175,2.4073047041893005,0.11226552724838257,-0.06748436093330383,tensor(0.8816)
126,1.9991044402122498,0.06377648003399372,2.2504413723945618,0.5707741379737854,2.2729687690734863,2.367492210865021,0.5425781011581421,-0.022468751668930052,tensor(0.8807)
127,2.0132683515548706,0.06672659888863564,2.2113583087921143,0.506215050816536,1.8964844942092896,2.3332265853881835,-1.0135154724121094,0.008601576089859009,tensor(0.8798)
128,2.063978284597397,0.06781730987131596,2.260609656572342,0.4666448310017586,2.5018749237060547,2.330078148841858,-0.33742180466651917,-0.13728903234004974,tensor(0.8789)
129,2.019072860479355,0.07033317722380161,2.275319904088974,0.42651741206645966,2.540234327316284,2.3136093854904174,-1.2039844989776611,-0.3831874817609787,tensor(0.8780)
130,2.253651976585388,0.07204729877412319,2.4663021564483643,0.4289516285061836,2.2540624141693115,2.3120937585830688,-0.8292189240455627,-0.3361562520265579,tensor(0.8772)
131,2.3319547176361084,0.07500653713941574,2.568052291870117,0.4605427086353302,2.418750047683716,2.304664063453674,0.958984375,-0.19210156798362732,tensor(0.8763)
132,2.0405658781528473,0.07680480554699898,2.2699678540229797,0.48765338212251663,2.0406250953674316,2.2602656364440916,-1.5899218320846558,-0.46460157036781313,tensor(0.8754)
133,2.0577496588230133,0.07825299911201,2.2442209720611572,0.45321114361286163,2.072031259536743,2.2095937728881836,-3.1410155296325684,-0.6254687607288361,tensor(0.8745)
134,1.9710176587104797,0.0805902648717165,2.1389639377593994,0.3871631696820259,2.0587499141693115,2.22543751001358,-0.7178906202316284,-0.721914067864418,tensor(0.8737)
135,2.1838196218013763,0.08395212888717651,2.400940954685211,0.26321960240602493,2.5958592891693115,2.265164053440094,0.4839063882827759,-0.6847499817609787,tensor(0.8728)
136,2.2008000016212463,0.08821260370314121,2.4557822942733765,0.11011243239045143,2.207890748977661,2.2586562514305113,-1.8474218845367432,-0.9237499803304672,tensor(0.8719)
137,2.0860478281974792,0.09134744480252266,2.320906341075897,0.02284419536590576,2.2816405296325684,2.2971718549728393,-1.481874942779541,-0.9705859273672104,tensor(0.8710)
138,1.9199784696102142,0.09094947203993797,2.104112684726715,0.0315433070063591,2.132265567779541,2.260210919380188,-0.12148439884185791,-0.9489921867847443,tensor(0.8702)
139,2.107935070991516,0.09785277023911476,2.294888496398926,0.01142209768295288,2.267343759536743,2.232921862602234,-0.6443749666213989,-0.8930312335491181,tensor(0.8693)
140,2.0646906793117523,0.10090246796607971,2.2793200612068176,0.0,2.133984088897705,2.220914030075073,1.4973435401916504,-0.6603749871253968,tensor(0.8684)
141,2.209500551223755,0.10566660948097706,2.4023698568344116,0.0,2.458437442779541,2.2248827695846556,-1.049765706062317,-0.8612499952316284,tensor(0.8676)
142,1.9842101037502289,0.10951947048306465,2.155920624732971,0.0,2.254687547683716,2.246289014816284,0.0020312517881393433,-0.7020546868443489,tensor(0.8667)
143,2.1844815015792847,0.11308212019503117,2.435037076473236,0.0,2.239921808242798,2.2630780696868897,0.9669530391693115,-0.29125782996416094,tensor(0.8658)
144,2.4122077226638794,0.12044280022382736,2.647798538208008,0.0,2.806640386581421,2.3378671169281007,0.9205468893051147,-0.1274140790104866,tensor(0.8650)
145,2.3415064215660095,0.123651884496212,2.5749762058258057,0.0,2.3382811546325684,2.3121093034744264,-0.3671875298023224,-0.21252347081899642,tensor(0.8641)
146,2.088600218296051,0.12962820753455162,2.3158024549484253,0.0,2.349921703338623,2.3263123989105225,-0.47390633821487427,-0.07517191618680955,tensor(0.8632)
147,2.195175290107727,0.13455750793218613,2.436659336090088,0.0,2.2457029819488525,2.322718644142151,-0.1728905886411667,0.05572651922702789,tensor(0.8624)
148,2.0555221140384674,0.13792230188846588,2.2692208290100098,0.0,2.2944529056549072,2.3389373779296876,-0.077265664935112,0.06014839261770248,tensor(0.8615)
149,2.0223103761672974,0.14532261341810226,2.192992866039276,0.0,2.0466408729553223,2.3168670892715455,-0.3229686915874481,0.09228902012109756,tensor(0.8606)
150,1.955295979976654,0.15062736719846725,2.107410877943039,0.0,2.161484479904175,2.3196171283721925,-1.0448439121246338,-0.16192972511053086,tensor(0.8598)
151,2.094705045223236,0.15385772660374641,2.251630485057831,0.0,2.193125009536743,2.2930858850479128,-0.6310936212539673,-0.12006251662969589,tensor(0.8589)
152,2.017868787050247,0.165755994617939,2.223378986120224,0.0,2.3781251907348633,2.3054296493530275,-0.4023436903953552,-0.16050001084804535,tensor(0.8581)
153,1.972176194190979,0.17035824432969093,2.2140656113624573,0.0,2.4136719703674316,2.322804665565491,-1.3892968893051147,-0.396125003695488,tensor(0.8572)
154,2.2508383989334106,0.18155556544661522,2.476273238658905,0.0,2.218437433242798,2.2639843702316282,0.7897657155990601,-0.40920312106609347,tensor(0.8563)
155,1.8848754465579987,0.18895072117447853,2.0439321994781494,0.0,1.9805469512939453,2.228210949897766,-1.7082030773162842,-0.5433046758174896,tensor(0.8555)
156,2.0276798009872437,0.19151608273386955,2.159519910812378,0.0,2.4049999713897705,2.2337187767028808,-1.4552345275878906,-0.6414374947547913,tensor(0.8546)
157,1.852271318435669,0.2028999924659729,1.9729516804218292,0.0,1.967656135559082,2.205914092063904,-1.6205469369888306,-0.7862031295895576,tensor(0.8538)
158,1.949803650379181,0.2199319787323475,2.1692995429039,0.0,2.2382030487060547,2.2002891063690186,-1.6392967700958252,-0.942406240105629,tensor(0.8529)
159,1.9098429381847382,0.22599294781684875,2.0499157309532166,0.0,2.090390682220459,2.2046640872955323,-0.9846878051757812,-1.0085781514644623,tensor(0.8521)
160,1.985131412744522,0.2299196496605873,2.1619146168231964,0.0,2.5082812309265137,2.239343762397766,0.12929672002792358,-0.8911640882492066,tensor(0.8512)
161,2.0116970241069794,0.24725085496902466,2.1896494030952454,0.0,2.279609441757202,2.247992205619812,-1.2182029485702515,-0.949875020980835,tensor(0.8504)
162,1.9592341184616089,0.2559877634048462,2.0968087017536163,0.0,1.9484374523162842,2.205023431777954,-0.5921875834465027,-0.9688594102859497,tensor(0.8495)
163,2.083286553621292,0.2639704830944538,2.194209039211273,0.0,2.2142186164855957,2.1850780963897707,-0.7245311737060547,-0.9023828387260437,tensor(0.8487)
164,1.8890033662319183,0.2815129831433296,2.007873624563217,0.0,2.2657811641693115,2.1898124694824217,-2.926328420639038,-1.2739922523498535,tensor(0.8478)
165,1.7941295802593231,0.2893283888697624,1.8857493996620178,0.0,2.0882811546325684,2.200585889816284,0.14343759417533875,-1.0888281852006911,tensor(0.8470)
166,2.0090876817703247,0.30493559688329697,2.136064052581787,0.0,2.524531126022339,2.212539005279541,-0.7537500262260437,-1.0186797350645065,tensor(0.8461)
167,2.157089740037918,0.3290560021996498,2.2960479259490967,0.0,2.6237499713897705,2.27814838886261,-0.0839061513543129,-0.8650156565010547,tensor(0.8453)
168,1.9998856484889984,0.3381389230489731,2.047622263431549,0.0,2.770390748977661,2.3313671588897704,0.2863280773162842,-0.6724531717598439,tensor(0.8444)
169,2.100875049829483,0.35269466787576675,2.2008573412895203,0.0,2.5428123474121094,2.3766093254089355,-1.0188281536102295,-0.6758672066032887,tensor(0.8436)
